ref_re,dcl_da,zero_lift,cd_min,cl_cd_min,cd2,cm,cl_min,cl_max,dcl,dcl_da_stall
100000.0,6.801128173393139,-3.383338254896497,0.017728843281875545,0.6279485071870976,0.017400440837183704,-0.10041344537815125,-0.2963,1.3756,0.0,1.0
228571.42857142858,6.094278525923684,-4.440100421135269,0.010009264025223508,0.5985310037590508,0.0137581840004657,-0.1024837606837607,-0.3532,1.3699,0.00990000000000002,0.23634509049146504
357142.85714285716,6.071214418456066,-4.463090184183037,0.008380301935677091,0.5704636055821611,0.010642551398141856,-0.10132393162393163,-0.3723,1.3543,0.07430000000000003,1.4190254726073395
485714.2857142857,6.101659688690195,-4.43318346467082,0.007595375071738652,0.5648627088590087,0.009343092630969694,-0.10118070175438597,-0.4132,1.3371,0.1260000000000001,2.1233141819554056
614285.7142857143,6.1337950595706126,-4.407344179892329,0.007101187352672103,0.5640473026776329,0.008688665751315489,-0.10121504424778761,-0.3976,1.321,0.1704000000000001,2.6387029267646582
742857.1428571428,6.1671993306086454,-4.383458073973453,0.006794902630944172,0.5671140199734047,0.008177438977591956,-0.10153421052631578,-0.3982,1.3019,0.20940000000000003,2.99943405750986
871428.5714285714,6.183007052477133,-4.375807245908177,0.006524311248332051,0.5689876208389685,0.00808605607400512,-0.10166186440677966,-0.0013,1.296,0.23130000000000006,3.232320439359987
1000000.0,6.202717388311609,-4.364784621230178,0.0063259357728005765,0.5692991179812847,0.00791513725897474,-0.10186666666666666,0.0089,1.2896,0.25049999999999994,3.417283992387409
